% Model,MT COMSOL Model COMPLETED.mph
% Version,COMSOL 6.2.0.290
% Date,"Apr 8 2025, 15:07"
% Dimension,2
% Nodes,18337
% Expressions,2
% Description,"Temperature, Concentration"
% Length unit,m
% x,y,T (K),c (mol/m^3)
0.08214519906323607,1.3575801522628598E-4,317.06875991825785,0.22218479274288247
0.08224253935079678,2.445419855552688E-4,317.45776983149784,0.2135316638146925
0.08240515222482862,1.3655802820579548E-4,317.0707645267418,0.22213748766760152
0.08246386736692793,2.4183557413758473E-4,317.44691057396403,0.21377165202717271
0.08266510538642105,1.3754711153114816E-4,317.0734377461147,0.22207518621567815
0.08272146727534702,2.3554092791830126E-4,317.42315325511305,0.21429971543940554
0.08292505854801373,1.3796819094356739E-4,317.07407030270815,0.2220580967115359
0.0829673203711167,2.2845092182297879E-4,317.39668113332385,0.21488800008235812
0.08318501170960617,1.3762581529714452E-4,317.0719682148655,0.22210166576318566
0.07769107511817566,3.927952091863003E-4,318.02003023560616,0.20087904734567916
0.07798350991116623,3.328870205296542E-4,317.8027477615076,0.20582132183221852
0.0790747449065198,3.760328881688977E-4,317.94809905858114,0.2025049084707697
0.07822482218707437,3.728476388068912E-4,317.9440506031065,0.20260827748298646
0.07881185901606619,3.875979924862097E-4,317.9914561839427,0.2015195441219436
0.07851544361028749,3.9040042237097755E-4,318.0040126519711,0.2012357402016736
0.07929819078960539,5.055319246627098E-4,318.39944912695836,0.1920847468522369
0.07554885915544941,8.618045947617806E-4,319.6289384185562,0.1619717722278596
0.07520946530922352,0.0010040687964038366,320.06333703358274,0.15035764116899933
0.0747878770041241,0.0010041014521977446,320.07230299289023,0.1501314627841646
0.07590220050048316,9.353263039555254E-4,319.84690594264663,0.15620611562908346
0.07639291314959545,5.822725771320798E-4,318.69902583779754,0.18506388026215417
0.07625465707090102,8.616610509361634E-4,319.6162515815555,0.16229803023703301
0.07675107857367505,5.609394271009562E-4,318.6206838671945,0.18691028303226703
0.0771480235724947,5.551329580143929E-4,318.59593678871937,0.1875002524861484
0.07744600868512415,4.766048244771918E-4,318.3192317838457,0.19398378316780993
0.06324263810802641,0.011391806034804195,323.20213198320175,1.5731728968697314E-4
0.0648979482688086,0.014112241214319287,323.20244797301035,9.802265651875039E-5
0.06606934524130006,0.01639425702444628,323.20526350697105,6.278620695003105E-6
0.06791134693506173,0.016983817524063565,323.20159518838165,1.5236424207963842E-4
0.06488864745187795,0.005991171802086784,323.1960142624693,5.399641576873884E-4
0.06408452948222937,0.00837447532907757,323.20074510426593,2.954619486935541E-4
0.07298814917668166,0.0015815786945282794,321.5303470677463,0.10457394867313187
0.07354270938830071,0.0015159445904860426,321.3851012901162,0.10980205836247749
0.07421117958852133,0.0013383150770357988,320.97244514522936,0.1236003338673595
0.07391789308611069,0.0013540014829413085,321.01627451954596,0.12223285103390644
0.07456071460710245,0.0014768341071324184,321.27937988470575,0.11338744502478197
0.0721179896803347,0.0021545017441331766,322.4284743986516,0.06624294891781635
0.072707753491977,0.002195332404752521,322.4639863539284,0.06434244727891035
0.07105272471044369,0.0027258902528677713,322.90870024721795,0.036895896371454386
0.07162546675875307,0.002837259628976658,322.9560986390318,0.03290761699170969
0.0704884018934028,0.002947313132021333,323.0178798318344,0.027980667250947066
0.06795010568391105,0.0036025421759212912,323.15606339923596,0.010392622592557766
0.06957456831402842,0.0034126993169882156,323.13264268839094,0.014446363758472722
0.06679831586787548,0.005174888051890022,323.1996856643796,5.956869303105134E-4
0.08325484667977037,2.253495939670618E-4,317.3841998833664,0.21516355466505657
0.08344496487119872,1.377003353412764E-4,317.0713646634439,0.2221119809474213
0.08351041109082388,2.2235677299885045E-4,317.3722843240141,0.21542601646069545
0.08370491803279115,1.3818545830733813E-4,317.07223042042915,0.2220897857210872
0.08374423935352537,2.380449416642117E-4,317.42653750867765,0.21421148746828633
0.0839648711943837,1.3815118716441785E-4,317.0712425892241,0.2221086221845948
0.08400465616555469,2.301747947536057E-4,317.3973913738537,0.2148593861717467
0.08422482435597627,1.3780180625379637E-4,317.06913737179707,0.22215221083475606
0.0800378737469066,3.766016437067266E-4,317.94186605550595,0.20263321756799266
0.07953372069191932,6.277349258238653E-4,318.81112846227916,0.18231971665316302
0.07982841102271483,5.768416193725968E-4,318.6368992999423,0.18648750641096792
0.08033653871852599,3.7638192018228417E-4,317.93843811502984,0.2027048856093078
0.08059358704323838,3.2351757865759965E-4,317.74929764821667,0.2069950559556121
0.08082698811370118,3.547988401675482E-4,317.8583124364988,0.20452373420714495
0.08107404551272446,3.291455062790913E-4,317.7657124821389,0.20661927612337722
0.08131233914041706,3.802301439189081E-4,317.9436453683656,0.20257413182499465
0.08161090576233837,3.930872918027444E-4,317.98617376094467,0.20160221838100625
0.0818446019500766,3.657075704514816E-4,317.88852685132844,0.2038258834613726
0.0821193233063055,3.9115916569077666E-4,317.97516697962214,0.20184945636494847
0.08242315876628971,3.9316832553667097E-4,317.9795812153994,0.2017445034004002
0.08271899141788987,3.6180045214775E-4,317.8679078773013,0.20428398552727609
0.08294266702624481,3.373343976018823E-4,317.7807791548456,0.20625774717916245
0.08317792700672491,3.6082162897587225E-4,317.8610055589429,0.20443723158955396
0.0776871170700858,6.098532123164238E-4,318.7755283817264,0.18320691062122998
0.07800652935139057,5.480101370319666E-4,318.56053274233676,0.1883176947960432
0.07903563964065492,5.929721941974476E-4,318.70091847423276,0.18496770920799213
0.07837166658634762,6.327007777825185E-4,318.84330713131106,0.18156780092201322
0.07871414900031622,6.410290523999029E-4,318.8662017394143,0.18100187846743596
0.0793203610490137,7.914385263725694E-4,319.3456824651997,0.16916460050050883
0.07562477239913305,0.0014124011749138486,321.11674182642975,0.11889413631075182
0.07506358578754803,0.0015101467455370576,321.341015805632,0.11128139274235989
0.0762509627633415,0.0013896214003952618,321.05190338237077,0.12104392529092922
0.07660991792443576,9.519029813228035E-4,319.88415261981896,0.15523589326580126
0.07706808974505928,9.256661972634833E-4,319.79793205401614,0.15751748228418636
0.07745053841408703,7.829129580021137E-4,319.3494410051637,0.1691348834742339
0.06605276114693182,0.011270196344356095,323.20270773013135,1.3198257906702103E-4
0.0678606253323624,0.014507192904551729,323.2025602712053,8.179719241758453E-5
0.06963747459662299,0.016308469136864477,323.2035353487136,1.2572683706922494E-4
0.06703267348484783,0.0079430531113021,323.2023734061402,1.3352453253092102E-4
0.07337992347825435,0.0021364483364785195,322.3885212580871,0.06839443575001004
0.07407972601428853,0.00201913577161232,322.2340915968269,0.07597187627639451
0.07482397625686264,0.002048202835697169,322.25637885854843,0.07478913865772209
0.07231701023100534,0.003154631251832715,323.0620840320884,0.022772809395211518
0.07307485802523533,0.0029138931410265124,322.98072078119344,0.030975119491567636
0.07118912672187624,0.0038500844655711226,323.16656212663065,0.0084887368042412
0.06936310498755621,0.005584456577172766,323.19920909044214,5.943322290025342E-4
0.08661994804739309,2.3073635731419144E-4,317.3861094123347,0.21507842070968816
0.08656440281030896,1.3237813218032834E-4,317.04247707966806,0.222714062773002
0.08682435597190138,1.3262964149976294E-4,317.0425514923396,0.2227090376239186
0.08634488434430446,2.088336541154388E-4,317.3110567746642,0.21675482694501924
0.08630444964871639,1.321757541724261E-4,317.0425808609702,0.22271521345442497
0.08609074386449256,2.3213498740853785E-4,317.3936223407939,0.2149176002790524
0.08604449648712391,1.324288913288745E-4,317.04427976693796,0.22268084821957485
0.08427506061346522,2.4703801131624903E-4,317.45534096275657,0.21356074266240202
0.08448477751756875,1.3723265531380977E-4,317.0662581968469,0.22221294051966126
0.08454273664195648,2.4108192448040903E-4,317.43299649780755,0.21405795954786824
0.08474473067916125,1.3644036177668482E-4,317.0626032162918,0.2222909856310308
0.08582314212492552,2.3340062412830433E-4,317.39936993503835,0.2147922245005436
0.08578454332553134,1.3304311081209217E-4,317.04726151090557,0.22261808253670384
0.085569851606601,2.2005287200529115E-4,317.35395491322805,0.2158089698623686
0.08552459016393886,1.3384790503976352E-4,317.05092372859707,0.22254019067371394
0.08478782492286073,2.2523760096563455E-4,317.3760039791736,0.21532703343825296
0.08500468384075381,1.3554653052205983E-4,317.05859086330827,0.22237670300517481
0.08504987824072995,2.368201730408863E-4,317.41531365631954,0.21444590158432877
0.08526463700234636,1.3469721778091166E-4,317.0547479470831,0.22245861784797083
0.0853201346920461,2.3391269719615426E-4,317.4037654458202,0.21470120053539818
0.08344119201253937,3.899690700569405E-4,317.9600635651646,0.20217913973700055
0.08370936842962214,3.8235238175401E-4,317.9315769299876,0.20282645894004356
0.08394621068743835,3.456806449564297E-4,317.8024459423921,0.20575364939467994
0.08420886455618931,4.054243516248481E-4,318.006983998124,0.20109919835907242
0.08021483327603615,5.844610372484899E-4,318.65765540267745,0.18598356799686908
0.07966944267845295,9.027594107219265E-4,319.68213772201506,0.16048693760327556
0.08000846645899429,8.720532371745967E-4,319.58454215721144,0.16304887211558172
0.0806386202071329,5.699859721893102E-4,318.6033671480891,0.18726036207669772
0.08105876303128773,5.541406330250438E-4,318.54480133919213,0.1886377787413149
0.08148311884281988,6.515864136619776E-4,318.86401682186107,0.181013710221523
0.08188806995635822,6.05434658697781E-4,318.70672580610926,0.18478973446052932
0.08229345341211583,6.373034168196938E-4,318.80690407027856,0.18238353707561913
0.08263499127051352,5.726852968272397E-4,318.5890524437354,0.187579379166345
0.08296379581448263,5.687275952849753E-4,318.5722115432097,0.1879772243237851
0.08331218614954161,6.306736661757874E-4,318.77267929750025,0.18319906466272873
0.07784386617422809,9.261891295775946E-4,319.78360879690916,0.15784469899036732
0.07820695688556809,8.831206421793282E-4,319.647349864375,0.16142079720147756
0.0789818048523406,9.518784675276335E-4,319.840783872997,0.15631885505046425
0.07855831302685608,9.960783250014833E-4,319.97760000653716,0.15263415523112114
0.07938327649902674,0.0012155648273727711,320.5644820562579,0.13609316113655623
0.07602048994752643,0.002122379297146897,322.3266407939572,0.07122876712283334
0.07651426177689268,0.0019934385015704156,322.1578905012904,0.07940991095478481
0.07548340669303856,0.0020918636576734467,322.29894811763523,0.0727156741451785
0.07693777046319163,0.0015789590392962217,321.44562608179973,0.1076479192149158
0.07751878428605712,0.0013069518651038458,320.8329355019537,0.1280296641077322
0.07693083497844687,0.002307104659250677,322.5159676218501,0.06126617684566153
0.08947620617880248,2.2524648793520612E-4,317.3534144487046,0.21577101125039402
0.0894238875878265,1.3609153403859568E-4,317.04654515267396,0.22258679739223258
0.08968384074941907,1.3580871161297453E-4,317.0447739086723,0.2226228370360122
0.08922309498853967,2.351074707867036E-4,317.3884078565357,0.21499263788508907
0.08916393442623395,1.3575825917891144E-4,317.0461970610046,0.22259785226760945
0.08897524592800765,2.5038863719834974E-4,317.44201057665674,0.21379722415695043
0.08890398126464152,1.3554210767771516E-4,317.0462514548212,0.2225999634276618
0.08869917526484439,2.4046627383920869E-4,317.40936265748087,0.21453074207420222
0.08864402810304897,1.363840317982141E-4,317.049979454087,0.22252082364162754
0.08843092282286458,2.2512581950340409E-4,317.3579096402489,0.21568383008068207
0.0883840749414564,1.371066231261942E-4,317.0533002526631,0.22245069417143304
0.0881704270978972,2.3240550823459182E-4,317.3842544272863,0.21509927173457663
0.08812412177986391,1.3720278813065555E-4,317.0544537490128,0.2224286864866492
0.08690413945760456,2.380442199614142E-4,317.4100468183379,0.214539365490608
0.08708430913349394,1.3386844744922084E-4,317.0460801762171,0.22262743269531318
0.08718122808278479,2.3281928028739057E-4,317.3905304890898,0.21497128074957397
0.08734426229508643,1.3503577535805926E-4,317.0493479544376,0.2225516644135502
0.08744647749958649,2.4809239115779116E-4,317.4420726555845,0.21381670155260202
0.08760421545667886,1.3586936052841793E-4,317.0514457540169,0.22250215895720132
0.08793170024813712,2.2258250359781336E-4,317.35144803525804,0.21583389051071614
0.08786416861827143,1.3670294569877666E-4,317.0535323594979,0.22245258901674933
0.08765240505533406,2.4496839289821996E-4,317.430203971124,0.21407953642156444
0.0689580089110996,0.011163816607366447,323.2024345164075,1.1841208013230382E-4
0.07056641854979558,0.014042633257911588,323.2005752661385,2.4948744604657945E-4
0.0716516642245362,0.016359478889219462,323.20588232678705,-1.7073049377856534E-5
0.0734782653818694,0.016975389911078904,323.20163783636747,1.733585951397715E-4
0.0703711873187047,0.008495652073125266,323.2015022298447,2.9039062931403677E-4
0.0738513917309422,0.003180417507315333,323.05588675022176,0.023067728562991125
0.07455369732179734,0.002851633546041604,322.94036764776695,0.03441304875528063
0.07516995798363806,0.002822453585373301,322.9183628669727,0.03595654099260349
0.07304433574828696,0.004204079969208875,323.17882281815736,0.005605294065612018
0.07188069512013366,0.0061507637435557014,323.19581801003045,8.192122112653169E-4
0.08684462300186374,3.582297312475853E-4,317.82442846259056,0.20521727301375228
0.08655772827596193,3.5332041931351193E-4,317.80968429323235,0.20555506415037764
0.08631689901673827,3.2390674410259703E-4,317.7103608775515,0.2078044291220867
0.08605308593477466,3.7822875515415425E-4,317.8985632002645,0.2035412293764177
0.08451091358188939,4.0126265806476473E-4,317.9897534395364,0.20147999596719537
0.08476492520725129,3.348064343916591E-4,317.7587282892604,0.20673220563864114
0.08577414425530593,3.66209022756042E-4,317.8596833471129,0.20443244752195744
0.08553975921431611,3.2935048496064137E-4,317.73445463195924,0.20727113881955178
0.08499526565546626,3.7019172128017303E-4,317.87937006370686,0.2039968623623383
0.08528042396676093,3.8464216458277637E-4,317.92658893094614,0.20291381415836487
0.08364800934094008,5.9503785874951E-4,318.65131059729885,0.1860874787469026
0.08393941928198095,5.383168908639729E-4,318.46038412871917,0.19060916549375415
0.08418072410744393,6.671705523902677E-4,318.881319255239,0.18059558641237392
0.0844690150587876,6.17574584185355E-4,318.716646718351,0.18454490354037711
0.08036959266859296,9.726407476995091E-4,319.8782884158945,0.1553096231706943
0.07994242034904885,0.0013329233282151607,320.843545710221,0.12754304243831174
0.08086057539345681,9.575803294711094E-4,319.82458236905546,0.15672496101009561
0.0812925082478136,0.0010130884684688114,319.9775694914651,0.15260143981457233
0.08173199900030843,9.820388820780187E-4,319.87966299180994,0.15521065894650873
0.08215859985537209,9.662780613630299E-4,319.82707542669544,0.15662475754473723
0.08253949135081769,9.322890864167683E-4,319.721853757353,0.159408509946529
0.08282774140500215,8.272566890248139E-4,319.40205506455743,0.16767315029148586
0.08313110319492376,9.07747617249949E-4,319.6398698035213,0.16153576482005153
0.08351108952763894,9.617382267374774E-4,319.79273214909296,0.15754432357071899
0.07819196806135534,0.0014355149097923924,321.1149326563113,0.11897852150289202
0.07887908989817598,0.001474187879821628,321.18542611290405,0.11652414403476818
0.07947551822349426,0.001819800339919521,321.8346052293623,0.09283180895652042
0.07646406569261019,0.002765836092675883,322.87829606651763,0.03918713119822236
0.07578547036014265,0.003081114955652528,323.0148401596667,0.027307182226401213
0.07763063572581616,0.0021899762011189394,322.3856680592406,0.06832865215348376
0.07714712425725695,0.0029630132885022564,322.96452211649193,0.032105856129276356
0.09264614792685019,2.470790245223838E-4,317.41235418842444,0.21441563354396867
0.09254332552693668,1.409806639145327E-4,317.0537832574738,0.2223894217852484
0.09280327868852918,1.3983661542865076E-4,317.0491186002924,0.22248947236645494
0.09285649501570434,2.3635657376807953E-4,317.37526451484246,0.21524092073063014
0.09306323185012166,1.376946280590856E-4,317.0410777852197,0.2226640513104757
0.09238241568112598,2.5076569158485103E-4,317.4260560701958,0.21411286234675123
0.09228337236534413,1.408976387577122E-4,317.0542838658004,0.22238140816044355
0.09207386729175474,2.441650962908225E-4,317.4053239904576,0.21458015881284
0.09202341920375164,1.4035756676632734E-4,317.0532304304627,0.2224076676203432
0.09155739815842583,2.299298477636452E-4,317.35960885866206,0.21560618353158098
0.09150351288056659,1.389193851454331E-4,317.04990159055114,0.22248725422886287
0.09176346604215907,1.3981749477494246E-4,317.05217567565273,0.22243389593385726
0.09180645746990843,2.3983861257010266E-4,317.3920206542263,0.21488087277646936
0.08972988825396921,2.3865647961862472E-4,317.3980289728724,0.21477031063072613
0.0899437939110115,1.3565271342151533E-4,317.0434409772641,0.22264909397104732
0.09130635659545812,2.3802351330421683E-4,317.38822627699795,0.21497021007647357
0.09124355971897402,1.3805122599614913E-4,317.04772223354394,0.2225386179030265
0.08999822975258678,2.3932110761797366E-4,317.3989672632693,0.21474558154796916
0.09020374707260405,1.357867500627233E-4,317.04311253987316,0.2226531423715584
0.09026389494110733,2.3550737937122888E-4,317.3846659299413,0.21506165159223092
0.09046370023419655,1.3616933841906074E-4,317.04364042720096,0.22263831919720278
0.09106391749971875,2.5292411887230796E-4,317.43993038110057,0.21381741369619942
0.0909836065573816,1.3730157638577368E-4,317.04593957357844,0.22258111650712067
0.09077266636774449,2.3816435187496454E-4,317.3912533197253,0.21490855001383902
0.0907236533957891,1.3673545740241718E-4,317.0447877930375,0.22260969190247767
0.09052329209901422,2.1373501262314783E-4,317.3091381418269,0.2167420954349808
0.08965086831211327,3.780770146838545E-4,317.87139495357957,0.20411776220372554
0.0894422204548157,3.340092012424025E-4,317.72410652745583,0.20745229653053016
0.0891813875559918,3.9208539251026493E-4,317.9214547669448,0.2029739080690228
0.0888951983232011,4.046049858255928E-4,317.9658135418759,0.2019692363054925
0.08860506940810152,3.938809490512674E-4,317.9322495078998,0.20274386752309895
0.08839196218677067,3.3717115117097E-4,317.74183049655306,0.20706564733877714
0.08814789796595457,3.7975871202962797E-4,317.88784755096907,0.20375599765264552
0.08710266804116347,3.9591128606551853E-4,317.9506352756054,0.20234132022591575
0.08733410392768208,3.721486754765313E-4,317.8682035557606,0.20421478341414057
0.08755616507313509,4.151410854676721E-4,318.011983906558,0.2009338874390764
0.08784566313818386,4.016080405624264E-4,317.96399183087004,0.20202584487327205
0.08701060026897293,5.941505637572122E-4,318.60993251986366,0.1870211611484509
0.07183295198942502,0.011463156420213458,323.2011818468102,1.552163107337608E-4
0.07345629698071891,0.014494353612359666,323.20213652287254,1.9032758665778413E-4
0.07524965096637468,0.01630004333255538,323.20378815434174,4.21579121370062E-5
0.07302426705223172,0.008668005243622958,323.1999097029348,3.231391079184461E-4
0.07492674625017642,0.00393115470230232,323.16623304013143,0.00853711126360006
0.07407052215863953,0.006247614972858427,323.1983814395448,6.993536636715636E-4
0.0867022619710569,5.979649671922786E-4,318.6256086679886,0.1866504858507042
0.08634351842429493,5.427097354495684E-4,318.4484708629545,0.19083294324137842
0.08596223758199882,6.076347846317559E-4,318.6658152696825,0.1857135962537216
0.08480815762178362,5.766841749345656E-4,318.5769811339738,0.1878234734627338
0.08557844630398317,5.683634345196334E-4,318.5412251793845,0.18866065631069626
0.08519097361797406,6.018147461211131E-4,318.6556445739598,0.185963037995958
0.0839202850270107,9.019633560328529E-4,319.61079579892106,0.16230947514980862
0.0843544443087391,9.899085121731978E-4,319.8606271496385,0.1557242122967476
0.08472493843290906,9.602738565540705E-4,319.7720223242145,0.15813239712073368
0.0805404209144651,0.0015429750316199996,321.299535458438,0.11257627094328566
0.07998483649703882,0.001977603678390889,322.07192839513476,0.08301801570447671
0.081070549723784,0.001567323280882802,321.3381122701451,0.11122851970670465
0.08153424561282058,0.0014192375510275845,321.0119251809902,0.12218133796810275
0.08193823622268824,0.0015015231847150508,321.18328679021926,0.11648217975223067
0.08245172390701842,0.0014379259143830832,321.0335433065007,0.12145205456070418
0.08285442541621593,0.0012567825674609562,320.6007188808056,0.13494967179736997
0.0832886960651623,0.0014572331031747893,321.06022018638595,0.12046021211732257
0.08375651126066329,0.0014742175066112394,321.0896333331896,0.11953436297174948
0.07875285517302448,0.0023758546740461814,322.55509355723285,0.05922259091840133
0.07960051682987372,0.0026079766037979597,322.7297116281164,0.04842789431349213
0.07664826647936446,0.003884369150621957,323.159067086668,0.009689205587040894
0.0779754021515154,0.0034305636351941583,323.09914829862095,0.018378809287230905
0.0931350622437043,2.588157720112277E-4,317.4493675448635,0.21358125197998848
0.09332318501171423,1.3604604904004843E-4,317.0347354462341,0.22280102576781555
0.09337956231544242,2.394674740872696E-4,317.3832850737883,0.21505426003582287
0.09358313817330666,1.3480096925972687E-4,317.02977128934606,0.22290736351402685
0.09363559734890023,2.2162750285146802E-4,317.32222289801035,0.21641193125910804
0.09384309133489921,1.3377611120204193E-4,317.0255543673766,0.22299708172169547
0.09414521783410204,2.3309879208304208E-4,317.3584363726946,0.21559790437694112
0.0941030444964917,1.3275125314435706E-4,317.0213531205408,0.2230865788212209
0.09436299765808426,1.3194661680930884E-4,317.01790499358674,0.2231594074376572
0.09388658558421091,2.3723504445068096E-4,317.37345688993605,0.21526635421268434
0.09259016788372072,3.956734265477945E-4,317.908047086542,0.20324054644706538
0.09280528321823886,3.5749522912148924E-4,317.7803308183677,0.20613832076958888
0.09304515504069999,3.8781542086950457E-4,317.87888167575005,0.20389810286194696
0.0923407827968438,3.764989967448571E-4,317.8465004982001,0.2046446103571731
0.09153016870385247,3.4012136740617924E-4,317.73088484176776,0.20727171058965385
0.09204532709665361,3.8300796632288574E-4,317.87023250032956,0.20411035607145842
0.09176465954369686,3.6622308187660526E-4,317.8164437112833,0.20533401670530424
0.08994640135964223,3.8282963759305247E-4,317.88482603383324,0.2038008796234593
0.09127818053177224,3.824951798864402E-4,317.87386624718505,0.20403158155514942
0.09021667856814301,3.6465949948785297E-4,317.82184727148274,0.20522482336670525
0.09048328128906803,3.3386682950543606E-4,317.71669501660966,0.2076039062328166
0.09101175258642105,3.797851474032589E-4,317.8667845039235,0.2041962555139624
0.09069706454713078,3.899102530035294E-4,317.9028827087114,0.2033800672801486
0.08876090307495112,6.330972488836115E-4,318.7156955736809,0.1844798892945243
0.08982643590337507,6.148131363056469E-4,318.64590058293,0.18613947557287827
0.08949279801821065,5.962729232315165E-4,318.5892885335772,0.1874654971079172
0.0891006401464615,6.45680925399114E-4,318.751571329735,0.1836112332109603
0.08841715659254605,5.797864011148953E-4,318.54798938234813,0.18846581654625671
0.08805107190524447,6.603317094040967E-4,318.8098921595585,0.18221587902821465
0.08733300993010003,6.043297463785227E-4,318.63929673995534,0.1863199031382425
0.0876967649389505,6.535874852144335E-4,318.7928429240422,0.182634446751661
0.08860736315562821,8.8549733036454E-4,319.4912073623098,0.165307664818069
0.08688716160808252,8.372983924072337E-4,319.37143126613734,0.16835476672798386
0.08713265050934607,8.662559944515617E-4,319.45520978533614,0.166236329427066
0.07453763399902226,0.011447236942645385,323.2006614765615,2.5750279597417123E-4
0.07608392982930598,0.014200670359722025,323.2009595593385,1.5405565101917664E-4
0.07722973384883651,0.016364403670119092,323.2061071842313,-3.177458390523801E-5
0.0790439789469371,0.01698427885580089,323.2022657678618,1.339605218146826E-4
0.07554939698795304,0.008516166316540208,323.19951072692675,2.871998075873053E-4
0.07607663938099701,0.005905993570360081,323.1981423029137,5.425536044829948E-4
0.08656535118862874,9.192381872470586E-4,319.6192108276512,0.16200016088083655
0.08619585670040458,8.6488763265511E-4,319.465528478017,0.16599526198138226
0.08582459283881994,9.386101933100289E-4,319.6867929996087,0.160240507659963
0.08511419897070589,9.469044648002674E-4,319.72302261958663,0.15932008984061988
0.08544325860049073,8.50136843930777E-4,319.4330163845584,0.16684967494261238
0.08420382390572335,0.0014743783747554362,321.08226341027154,0.11981564829551479
0.08464063381684964,0.0014694249390689595,321.061887129104,0.1204152390932773
0.08500041930077092,0.0013252649428462473,320.736052523105,0.13094826965329623
0.08074666334189734,0.002265335373314088,322.4196740831708,0.06659485238708207
0.08025417848829905,0.0028496119835673276,322.8742319004377,0.038376890310360005
0.08152980536467522,0.002182534031157757,322.3185921788789,0.07169420429947844
0.08223955471662897,0.002026037936141873,322.1064521016703,0.08152016472934423
0.08287332351311123,0.0020559634154616877,322.1320110026191,0.08043464953140787
0.08360310687081564,0.0021242714821102394,322.20650194606316,0.07678764563560524
0.08403665808543248,0.0019867566854202775,322.01347929925714,0.08541608139020901
0.0795168553209405,0.0036729631486786735,323.1219182083283,0.014296338210983596
0.07816957927178166,0.005082808986458804,323.1962705671098,0.0012406328810570149
0.09443246780573024,2.3017640930144784E-4,317.34736255103707,0.21584055870104388
0.09462295081967675,1.3141033859372667E-4,317.01536643304223,0.22321203201847303
0.09471418831237921,2.3757014710699517E-4,317.37077178844174,0.21531423137595637
0.09488290398126925,1.3110440288444263E-4,317.0136116133244,0.22324735248119384
0.09493102296560715,2.197747886025689E-4,317.3104580671034,0.21665615691679388
0.0951428571428618,1.306660843278556E-4,317.01141499861757,0.22329239697842568
0.09518867175445575,2.0474732955804345E-4,317.2592273398025,0.21779278878493333
0.0954028103044543,1.30842397312585E-4,317.01127690367406,0.22329172450759677
0.09545978879436917,2.369891927500233E-4,317.365456634468,0.2154221523287244
0.09566276346604692,1.3227603142190026E-4,317.0153543053187,0.22319779558465372
0.09574551899190649,2.3587468990031335E-4,317.3604827399033,0.21552900822334298
0.09592271662763935,1.343688216475898E-4,317.02162856038603,0.2230551637688051
0.09596007229182286,2.2950724244543108E-4,317.3384095395858,0.21601801912894694
0.09618266978923184,1.3577886575893278E-4,317.02559902482625,0.22296337082673148
0.09620921319586839,2.3596975574330584E-4,317.3587369301334,0.21556089545338783
0.0964426229508244,1.3587457336862384E-4,317.02517803791693,0.22296887393729956
0.09335177173881624,3.836920900489308E-4,317.8630169444637,0.20425091642688661
0.09360400113120208,3.3000706121381245E-4,317.6840603365812,0.20830052904349206
0.09433477479209726,3.5496733391987117E-4,317.7619092043404,0.2065306982225849
0.09381873108417686,3.842955966029034E-4,317.86177688177304,0.20427260762108942
0.09412016672819144,3.74797875456304E-4,317.82848823994186,0.2050238806959572
0.09253308852024432,5.925280675183463E-4,318.5455199604947,0.18846907457878118
0.09284212588715637,5.47027425450925E-4,318.3974760373049,0.19193949529222154
0.09325169756664527,6.0673721926866E-4,318.58303097217475,0.1875693072272002
0.09222866612535309,6.35932972397459E-4,318.68565364473653,0.1851478348052601
0.09155286343527902,5.585059361641394E-4,318.44656390052415,0.19079978190841354
0.09190923421747205,6.169491285325648E-4,318.6292187796939,0.18649173132998068
0.09016057032808537,5.729365682047102E-4,318.50767844874485,0.18939104842831747
0.09121901300781798,6.028137283801382E-4,318.5916673002089,0.18738597020191453
0.09050947679571233,5.978968720740074E-4,318.58341553988106,0.18758744053699722
0.0908902078611007,6.475078814209029E-4,318.7365412724295,0.18393810849964268
0.08893181569208242,9.340712188774215E-4,319.6277712271256,0.161768545224571
0.0900282794466318,8.935655192759001E-4,319.49521000514324,0.16519818496167202
0.08970992922465153,9.719291659325021E-4,319.72237730372746,0.15924411128075563
0.08931165373105811,9.676762983173035E-4,319.71808277896895,0.1594116335694772
0.08829453550562741,9.552521221612309E-4,319.6970758222365,0.15995603637297248
0.08790501981545919,0.001002242335627184,319.83712663815686,0.156276672764509
0.08745081847778745,9.98531022425377E-4,319.83377234590586,0.1563735795799602
0.08863240491293409,0.0013252796607855415,320.6629928613907,0.13289798199360323
0.08698166226178747,0.001296970247289463,320.62621284752123,0.13404639564562296
0.0964833881884207,2.3210052053077653E-4,317.344694280876,0.21586942409329482
0.0967025761124169,1.3559295902242644E-4,317.02350146489295,0.2230021594142962
0.0967604881585988,2.3568781918850647E-4,317.3553198835898,0.21562782974368358
0.09696252927400945,1.356718067111195E-4,317.02302615892245,0.22300880567158982
0.09702582894797812,2.3506488867597344E-4,317.3521074862153,0.21569575619316803
0.09722248243560194,1.3551529900022644E-4,317.02177259577826,0.2230328263185602
0.0972744968296883,2.1222146942633788E-4,317.2756607606818,0.21739576019487616
0.0974824355971945,1.349617361890672E-4,317.01919719033384,0.2230860098015502
0.09753377288309127,2.4109860092510699E-4,317.3696995815983,0.21529526826109738
0.09774238875878699,1.346372424083743E-4,317.01739023294226,0.22312221019717882
0.09782352398608228,2.4285359112332457E-4,317.37417087040376,0.2151912059416238
0.09800234192037949,1.3464567610410233E-4,317.01669553639937,0.22313390641246364
