% Model,MT COMSOL Model COMPLETED.mph
% Version,COMSOL 6.2.0.290
% Date,"Apr 8 2025, 15:22"
% Dimension,2
% Nodes,18337
% Expressions,2
% Description,"Temperature, Concentration"
% Length unit,m
% x,y,T (K),c (mol/m^3)
0.03195544497659283,0.0013253102746537293,322.3087637263065,0.07402787327305799
0.0314016045157948,0.0015945183411300067,322.73076937478817,0.04984237152892906
0.03073097517958615,0.001544735301224048,322.6941933944876,0.05241775870639092
0.027825946957373875,0.0021007638060775683,323.1322045484931,0.015328011599588005
0.028837991563539417,0.0021193629720010648,323.1227747787841,0.016272858007350285
0.02832380212430963,0.002012198998069047,323.10446309683533,0.01929780907064827
0.027193935510684934,0.0027204240999983646,323.19568794348066,0.0028125766856845346
0.025674534098192238,0.0028953591795787205,323.1949973050855,0.001638750552235737
0.024990185511928956,0.0035645311106894994,323.20236107087015,3.1448831274107943E-4
0.026432787043989322,0.002814430068060169,323.1938654616573,0.002172418060077579
0.024999183181523478,0.004807355849976113,323.2019663601313,1.30765493226941E-4
0.022494772763191964,0.007696644481300558,323.2012327336992,2.870294045507595E-4
0.024868209415039085,0.006545007118786879,323.20241208322926,1.3108811786384468E-4
0.03430323521171151,8.880268528677175E-4,320.97829292004695,0.12446088999106637
0.03302055473530569,0.0010205531717812322,321.4829859429739,0.10742196949004867
0.03350755074362708,0.0010316866774687148,321.49363056739907,0.10705324084359534
0.03393576066487184,9.713909328183993E-4,321.2843171416776,0.11441831392677125
0.03535425324850607,7.797178072308079E-4,320.51902848538947,0.13841961063709707
0.034660852228547895,8.928222152273499E-4,320.97442885746955,0.12448487474290006
0.035027540533270625,9.129970939696628E-4,321.03143370322226,0.12267984965782318
0.03674814041275058,9.74230182928154E-4,321.1642011103168,0.11833670414434956
0.03643310134865317,9.110447730034978E-4,320.9628027516232,0.12486443860549659
0.03571403147973616,9.307706645929322E-4,321.06262018799345,0.12164831882654258
0.03611494284899255,9.893698074870656E-4,321.2410524155651,0.11578940845424061
0.03255919114372377,0.001450005304257932,322.49429739133274,0.06389519830618863
0.024288334436344018,0.011303462516229313,323.2031602164141,1.405366206700087E-4
0.025970263950880243,0.014121107958940282,323.204142073239,7.216190768610885E-5
0.027110943040150205,0.016412727031555805,323.2057392821154,-1.6998335531398078E-5
0.028905516217934118,0.017063771616110824,323.20300324510424,1.2007415593572237E-4
0.045802057583070224,2.1335801747733772E-4,317.643202556806,0.20987352874066548
0.04601170960187603,1.2795892421193806E-4,317.226382214629,0.21915862398575783
0.0460555052351589,2.2055922021709093E-4,317.67511164758656,0.20915742919477345
0.046271662763468585,1.2672583454332597E-4,317.21872169499704,0.219328943788693
0.04631458939016264,2.2003886845742014E-4,317.66976078106813,0.2092771687765099
0.04653161592506127,1.2660652765739637E-4,317.2165120495548,0.21937856510591763
0.047860618807717706,2.2229822029185114E-4,317.6637235700942,0.2094111432816396
0.047831381733023794,1.3476943416359898E-4,317.2476053391224,0.21869247310089363
0.04809133489461635,1.3534585693854105E-4,317.2486653591688,0.21866865942593172
0.04656622471936254,1.903341164077342E-4,317.52435599033123,0.21253161447269628
0.046791569086653696,1.274337186204957E-4,317.2188915230354,0.21932651000739262
0.04683408570571208,2.2146090028657964E-4,317.6708834675716,0.20925256528500366
0.047051522248246255,1.291584699052528E-4,317.225591851029,0.21917878335993604
0.04760249525963714,2.2480266990062387E-4,317.678420667637,0.20908373945755376
0.04757142857143112,1.3303542873856553E-4,317.2409622338873,0.21883963815424662
0.047113241893306304,2.378672603535464E-4,317.74588373130035,0.20756802470026584
0.047311475409838565,1.313014233135321E-4,317.23428425802524,0.2189871084248763
0.04733900502536591,2.3008084738037411E-4,317.7063835603249,0.20845699486834188
0.04472638536218786,3.539719233346943E-4,318.331016291858,0.1942176708065276
0.044971865386298264,3.2864385543031685E-4,318.20712112417567,0.19707885243286016
0.045196611671873055,3.769775867882967E-4,318.4307327257472,0.19191400452544335
0.04550754121305505,3.7100114549439125E-4,318.3969181074868,0.19269716059918032
0.0457716313416467,3.1458849071070073E-4,318.1276359464265,0.19890549096408572
0.04396042375130373,3.7830239880774704E-4,318.46027486915636,0.19121077905324715
0.04422024257838395,5.494424296074244E-4,319.2342805163782,0.17262240360622408
0.04459234781422194,6.049428348407229E-4,319.4647211493488,0.16686792406538886
0.04130290853655943,3.641408382675552E-4,318.4466374980006,0.19152510131097158
0.041588482020930066,3.872328968104173E-4,318.5524353301909,0.18905348668916308
0.04367586535285017,3.9545431598684384E-4,318.547295583609,0.18918644303541463
0.04237091244814045,3.485654738335531E-4,318.3493094399722,0.19378614262609226
0.04188889773730486,3.9056362987717995E-4,318.56149666512096,0.18883386257530288
0.04215749798942738,3.8692545987945834E-4,318.5383652533423,0.1893794040686976
0.04337422221660866,3.7819180692489723E-4,318.4718132732149,0.19095136194158946
0.04312781206542029,3.4583964886245196E-4,318.32177309829723,0.19442774806980992
0.04288483809289114,4.062915973132235E-4,318.614877677295,0.18758686342119923
0.042611527488364054,3.6876130725086684E-4,318.44193673956835,0.1916387018873191
0.04109269211982807,5.742345903465933E-4,319.43399398969535,0.167655739453723
0.039465815497844954,5.949983817553232E-4,319.57886493264397,0.1639869677254121
0.03919077901255338,5.447674700232322E-4,319.35814412881354,0.16952102245462297
0.038915879081911194,5.934785737556499E-4,319.5875859886765,0.16368801854657647
0.03792679621500941,5.84267030769689E-4,319.58022818302965,0.16388999488465106
0.03826817474570308,5.989060876015162E-4,319.63427506184104,0.16249636757229555
0.03863116719998476,6.199190442163174E-4,319.7154307091421,0.16040157954788167
0.040047010355083276,5.204923179801678E-4,319.2216059811578,0.17295560901072418
0.039764497795654975,5.920933146753336E-4,319.5549514809102,0.1645727441965581
0.040359826985507906,6.163682850359153E-4,319.64132334579796,0.16232484387171778
0.040732523825042825,6.194674551625473E-4,319.64279155712484,0.16229544878530988
0.0369547307945743,0.001502263127788973,322.42504378775317,0.06722096852563159
0.03751318063624325,9.843260058950973E-4,321.16511573741286,0.11836738710286464
0.037815802070735,8.982962411054374E-4,320.85939479947956,0.12814888034822816
0.037404619198808865,0.0015165851881265135,322.4349100912919,0.06676144115217698
0.030027987678384344,0.002134001656713531,323.1168526448787,0.016789629726534503
0.029353467218786844,0.0027409278125361154,323.19201336144283,0.0034058514527768916
0.03196627780424769,0.002265033757723858,323.12872536704873,0.015140248984200518
0.030943060969020757,0.002468163494839311,323.14721353112094,0.009521555158883211
0.028360796431490455,0.003213741976119356,323.1970035597256,9.45206636566041E-4
0.026582451342803563,0.004010626493259427,323.1933942911066,6.884766515782446E-4
0.026560221469098293,0.006400289197211657,323.20174846481956,2.6535092618275134E-4
0.025590608464547773,0.008677565894639165,323.20206497935993,2.2476182040543515E-4
0.03421790328285666,0.0013249352378065038,322.21693171382526,0.07816937357492042
0.03450970522772005,0.0012785417974888916,322.1052874364369,0.08316539278495186
0.033256986094831596,0.0016190647371678293,322.7024584450125,0.05140663813511711
0.03385382124266664,0.0015389308187438678,322.58807843179187,0.05864386365124779
0.0353963713485077,0.0012294237838588668,321.95503477394277,0.08974202581691247
0.03489623761878188,0.0013692917489934338,322.26744723155906,0.07552646213843728
0.036442231458762527,0.001374580445889611,322.22029996717646,0.07758716406817745
0.03589556913331179,0.0014554225374230631,322.3809638119438,0.06944917510253995
0.03678144592994352,0.0020835471662875157,323.0176771406254,0.028482549768204257
0.0328826383525395,0.002272731141724415,323.123910516025,0.01599911389936282
0.03248938532754303,0.0031873845631234443,323.2076699980866,0.0010416895215309592
0.02721783852583857,0.011611507453018944,323.2037891885089,9.167340253942868E-5
0.028945090087447632,0.014648469591160763,323.20333651166044,1.0300130193147162E-4
0.030625068208667436,0.016394944983153786,323.2039333942201,7.712230111637962E-5
0.05020782304290236,2.3317157571132142E-4,317.6899878217794,0.20882295298667672
0.050170960187356305,1.349350331814395E-4,317.2336618250773,0.21900121703505387
0.05043091334894886,1.345192320805992E-4,317.2301218242762,0.21907912996747142
0.04811979078265573,2.454422551806214E-4,317.7699333575288,0.2070247167408544
0.04835128805620879,1.356090624339004E-4,317.24825236342866,0.21867797645985848
0.048392720296315486,2.3689445574413633E-4,317.7267665935173,0.20799641992524806
0.04861124121780134,1.3568161990362988E-4,317.2469427801669,0.21870725013658787
0.0500167688561622,2.394758851267313E-4,317.7210423479824,0.20812422599199867
0.049911007025763746,1.3516770453376014E-4,317.23634520527656,0.21894204465675776
0.049743807341847086,2.3779243406743568E-4,317.71614403967345,0.20823405200607734
0.04965105386417132,1.3534296794276502E-4,317.23877708177406,0.21888823487266268
0.04942489282342011,2.3299598029746766E-4,317.69730710314565,0.20865715979287966
0.04939110070257876,1.3548958615266482E-4,317.2410958921149,0.21883694385183614
0.049176185413819976,2.393511292511678E-4,317.72956783716785,0.2079329752904275
0.049131147540986325,1.3557424914288104E-4,317.243125200252,0.21879203262827146
0.048650082555726275,2.2909209355302665E-4,317.687331666867,0.20888118184729873
0.04887119437939377,1.3565891213309722E-4,317.24516540757656,0.2187465255720244
0.04896206469767656,2.4519773464096406E-4,317.7591055645614,0.2072670353896128
0.04600804561455943,3.391726722651233E-4,318.2395211706255,0.19633918729983457
0.04628523757066881,3.4808948828557717E-4,318.27627080075143,0.19548513008458526
0.046534954113863755,3.123080788362316E-4,318.1050637436175,0.19941953464719533
0.04780687042130378,3.2907366297562745E-4,318.1634797540534,0.19807854416894297
0.04802764726325937,4.1585776345247604E-4,318.55470076906846,0.1889975370642986
0.04676159773574195,3.5594486714053295E-4,318.30474356894956,0.19483088959255482
0.04702859540582728,3.53306809029373E-4,318.28794601756243,0.19521632963079638
0.04757308790767763,3.372549516801614E-4,318.2049444644877,0.19712925498330655
0.04729868479992257,3.627771937865429E-4,318.32695425035763,0.19431457393437016
0.04500044062488141,5.889271114994397E-4,319.3845792932694,0.16889147885177117
0.045422264950634186,5.727987952388147E-4,319.3042022797044,0.1708968043868225
0.04580605268531046,5.173927957163342E-4,319.0543956552213,0.17707205479505544
0.04389416538097676,6.002593249417206E-4,319.46498656763316,0.16688235181009248
0.04409700432331783,8.54020326204946E-4,320.4659851846797,0.13996458764010677
0.044817179067175035,9.529952780823225E-4,320.7806805159449,0.1304302838137278
0.044411471490404364,9.314020901724425E-4,320.72183878589925,0.13223108893963395
0.0414433546463012,6.058511157911475E-4,319.56190571152916,0.16439238410118504
0.041765288005741426,6.374566173224853E-4,319.6884235689136,0.16115468978015948
0.04355556207357284,6.610196793619057E-4,319.7305152910592,0.1600307796776332
0.042392512103948794,5.539098422875532E-4,319.30481673733647,0.17089561687725308
0.042095288076159476,6.260674150239628E-4,319.6282376017234,0.1626951073669387
0.043149491412601756,6.361317209584959E-4,319.6385551794352,0.16242784999917179
0.04272593697580329,6.638662498031034E-4,319.76814403349323,0.15905550255464573
0.04128919297369246,8.417950921172806E-4,320.52128222634354,0.13832630721493597
0.04096435411589759,9.416020767009182E-4,320.88328982981415,0.1273178284236036
0.03964725692130358,8.169965345783263E-4,320.490929370607,0.1392406459071665
0.03934810968703469,8.799658971233274E-4,320.7292830010886,0.13201010241134417
0.039068691497389,8.075225157888036E-4,320.4744623143009,0.13966201643864634
0.03883854472376807,8.373932274626884E-4,320.59816269365666,0.13610365921545597
0.038143843572660596,9.578853595888355E-4,321.05195066765106,0.12204270266402521
0.03856985014100207,9.666916796630658E-4,321.0652309891703,0.12164969720327377
0.04004408972682592,8.935945033534622E-4,320.7572522037519,0.1313429101126559
0.04053660732247689,9.84138097796425E-4,321.0432031194319,0.1222813287313451
0.03722187582130782,0.002090463901250234,323.0130818583604,0.028784342173027878
0.0370172078947527,0.002604940284534215,323.15909937098877,0.011046038890682187
0.03788256237215075,0.0014093653842711974,322.2372816370526,0.07687943751026054
0.03768862531714915,0.002156856606477637,323.03463291591294,0.026401575993180115
0.03004257691799977,0.003705753652411893,323.18810475941274,0.0010468220248951914
0.03153261934451911,0.003557123184338169,323.1986104503964,6.428238161576993E-4
0.028851015906356102,0.005663278213032655,323.2025598476775,1.6731160462062338E-4
0.028211838814496855,0.008619263233768215,323.20318010755653,1.3600669512247926E-4
0.03449874968115683,0.0020319308644908708,323.0317750432508,0.027272170192871068
0.03376492799920388,0.002347895493142542,323.1299728363376,0.014693373634507208
0.035406690135744066,0.002135364293414459,323.05386184134505,0.024191550214492593
0.036240020559576244,0.002172455521543213,323.0569741634372,0.023847635858312132
0.03664894239802939,0.0027143658087347682,323.1758949075454,0.008480258029341244
0.03341462353828029,0.0034391884507136345,323.19699056474946,9.716214482757248E-4
0.03259472597809432,0.004061132656587426,323.19867456759187,5.071533053152806E-4
0.02990801619026093,0.011382560242139649,323.2037533880062,9.00944333401835E-5
0.031525204993209544,0.014099714176396114,323.20193080249277,1.7558199644281453E-4
0.03267790042971181,0.016421675680753596,323.2054111260295,-9.412827455614703E-7
0.03448396598051725,0.0169584512997172,323.2037718809695,9.32140205355277E-5
0.05046390136583257,2.3134373910166478E-4,317.67893928957136,0.20907132680410104
0.050690866510541416,1.3336797331851217E-4,317.22319180054143,0.21923266197615393
0.05077485012757295,2.3821174671420517E-4,317.7072088544268,0.20843486765319588
0.05095081967213384,1.3209573324158663E-4,317.2157476851384,0.2193978498365723
0.051042284632978,2.3278516416097125E-4,317.67949785830433,0.20905516161539425
0.0512107728337264,1.3064351088812353E-4,317.20749707960675,0.2195806327221673
0.05437905959326904,2.4986919786370654E-4,317.7227379128695,0.20807829952975856
0.05433021077283664,1.4565238547105972E-4,317.25770278616676,0.21846348207084568
0.05459016393442913,1.4429137540332697E-4,317.2500548915315,0.21863237712363542
0.05038455935754701,3.834107478570664E-4,318.36839668439274,0.19334577030438502
0.050149731186132536,3.5962885320441616E-4,318.2658816867829,0.19571361427566253
0.048353523715841014,3.87757738193394E-4,318.4220147041296,0.19209324776005776
0.048620615561465866,3.310421315754385E-4,318.15993649030025,0.19815412094888227
0.04992587685276779,3.988484399718114E-4,318.4443414919155,0.19157252894225976
0.0496298731786545,3.841434367176515E-4,318.3840417051492,0.1929814701517071
0.04939339663339267,3.384143424791572E-4,318.18189578401757,0.19764996087596656
0.049142090436065676,3.96616652352681E-4,318.4480960504773,0.19148880277616012
0.04884665537691205,3.79247352660035E-4,318.37547918862316,0.19318495384803866
0.04617568890765198,5.808877597026264E-4,319.31944583393346,0.17051829717481878
0.04829580507395704,6.067227905405698E-4,319.37305479632795,0.16915384689835664
0.04656508831099333,5.652758221100006E-4,319.2429190039981,0.1724305230825511
0.047764292778621285,5.349085001468332E-4,319.08324071745375,0.17634204398167172
0.047992095526268895,6.739293496448226E-4,319.6549272419442,0.16198308955831023
0.04702774074446834,5.465121486467198E-4,319.1507455052411,0.1746956728760217
0.04744004542867284,5.778790155989801E-4,319.2734335039684,0.17164238258177675
0.045262865410376905,9.971330243922995E-4,320.9091140751828,0.1264779970198827
0.04569198011127348,9.203949690090663E-4,320.6411313944243,0.13467891847077798
0.04603067856020796,8.143615923961723E-4,320.25483621655553,0.14588509491521806
0.04381489159631688,9.95364306702194E-4,320.9593108640351,0.12507190279868732
0.044142277916342114,0.0012508067293438667,321.67504199697214,0.10043862967142438
0.04508962183585757,0.001476588319840593,322.1274680951013,0.0815323751193583
0.04459797902317226,0.0014146569436785568,322.0218611930541,0.08625650508198557
0.04162296686292719,9.439015942476342E-4,320.86606282790075,0.12786611932078332
0.04196703947859322,9.052689572367356E-4,320.72287202690455,0.13233711293938719
0.04341835494554275,0.0010640555462705903,321.1842469528669,0.11768420117685208
0.042386377877626974,9.771209468092132E-4,320.95048463962354,0.12535665358275147
0.04292982089753233,0.001120697167121331,321.3667583865227,0.1114159057485764
0.041304839410489416,0.0012926323900491327,321.87993355726366,0.09251156129014845
0.04083026904385586,0.0013373448347335302,321.99302286901195,0.08784388154692216
0.03965048422804012,0.0012370274088145717,321.8097676749015,0.09546669019426916
0.039065630965077106,0.0012784830717797076,321.93143135396525,0.0906724525639438
0.03847173963881877,0.0015075632873293306,322.3891440693873,0.06929957725273807
0.040288849630155645,0.0015362913910611945,322.3808209869798,0.0696699168573086
0.03740713093511096,0.0028089092920064868,323.1839493076566,0.006955282160050805
0.036960204058786056,0.003045726723370312,323.20037174306617,0.0034544733049271985
0.038259394167768974,0.0022226351637498745,323.0489460214374,0.024260658754747533
0.03795616940774755,0.0028931807094615155,323.1875035988855,0.00600662545626814
0.031579413876271445,0.005404573532795531,323.204900046879,8.280499545212949E-5
0.030813212929539945,0.008248756601685787,323.2035620274526,1.1065414427961422E-4
0.034703283386061864,0.0034048515062209384,323.1972378654777,0.0012128126007669101
0.03621659922281216,0.003284174091370826,323.1995859112049,0.0016559395372828588
0.03366423002357818,0.004954886865191808,323.20264461969015,1.384117381807962E-4
0.03261916899426416,0.0111528761946914,323.2022600831464,1.5893936655191198E-4
0.034380531931333516,0.014481379607932714,323.20308729733887,1.2051569617529697E-4
0.0362955034339445,0.01625933351753159,323.20472017288967,4.55577899358267E-5
0.054151799866886535,2.566704765331054E-4,317.7551431178085,0.2073488997604753
0.05407025761124414,1.4631027238855445E-4,317.26221219954215,0.21836403836838988
0.053854840300611315,2.537294902141976E-4,317.74512901908855,0.20757536353279657
0.05381030444965158,1.4559108509756832E-4,317.2605281002051,0.2184021409027614
0.05125521496714741,2.229117868161114E-4,317.63224256037506,0.21011652197912012
0.051470725995318954,1.2946570421881713E-4,317.2005574496943,0.21973444400259573
0.05150587951300077,2.254483198351396E-4,317.6413481818948,0.20991140835574837
0.05173067915691145,1.283838618515864E-4,317.19409444355074,0.2198774809421799
0.05176879600692636,2.1882127483240917E-4,317.60860039101385,0.21064493721157704
0.05199063231850395,1.2749206327495647E-4,317.1885430741198,0.2200000880198752
0.052028291770908015,2.1059464954647489E-4,317.56865425013075,0.21153686172999706
0.0522505854800965,1.2773773581126863E-4,317.18822002395774,0.22000675153237434
0.05228378381132016,2.2711299599989336E-4,317.6414105355561,0.20990968925618717
0.05251053864168906,1.3009998107591823E-4,317.19762109304884,0.2197982768131431
0.05253534116769923,2.1925958718680346E-4,317.6034108302692,0.2107592501084127
0.05277049180328137,1.343475901788897E-4,317.21556549337913,0.21940010632903856
0.052853985404970626,2.3805360260032628E-4,317.6851732331708,0.20892552729052274
0.053030444964874045,1.3856161324300235E-4,317.2332795526583,0.21900746394992035
0.05311799272090665,2.5198780979653E-4,317.74497972969397,0.20757994331165344
0.0532903981264666,1.4171675552479223E-4,317.2460967302764,0.21872347149756938
0.053360741223040235,2.5447493444285825E-4,317.7535545898946,0.20738696083707042
0.05355035128805909,1.4365392031118028E-4,317.2533293963613,0.21856262159015621
0.05356878660766004,2.592859759502591E-4,317.772839810997,0.20695227131393382
0.05070994572291458,3.6244326043538663E-4,318.27007116149457,0.19562493718996918
0.05097576318518382,3.806544293104484E-4,318.34666878327556,0.1938512324156536
0.051196839830781604,3.425173726248374E-4,318.1737115570968,0.19783763437921187
0.05432920196956484,3.556386432308154E-4,318.1866253382194,0.19753065913265933
0.05671651311938803,2.3205539116663755E-4,317.6225143909139,0.2103182615084507
0.056669789227169205,1.3390914261963163E-4,317.1923772152993,0.2199041557740186
0.05692974238876163,1.3326668550092856E-4,317.1882041849086,0.21999542906762204
0.056200836184798576,2.241149004954419E-4,317.5923393819012,0.21099853643005603
0.05614988290398422,1.360216787307123E-4,317.20446312227295,0.2196391402484795
0.056409836065576646,1.3484876487518735E-4,317.19789111693035,0.21978334093506713
0.056456187394586056,2.3781385836500567E-4,317.6498991736405,0.20970482374495505
0.054624111993194134,2.482838633365773E-4,317.7132415738328,0.2082900881809114
0.05485011709602169,1.4296585413412722E-4,317.24260312797566,0.21879721573308908
0.05491660887142194,2.4054417679463132E-4,317.67615054300467,0.20912211709891929
0.05511007025761418,1.4157113784721935E-4,317.2348701829694,0.21896816783981246
0.055192175531612694,2.506248019112398E-4,317.7179997908775,0.2081825914497399
0.055370023419206674,1.400859679444754E-4,317.22679003360975,0.2191470525436113
0.05540889929642235,2.2809614083965182E-4,317.61673355121656,0.21045491876101344
0.055629976580799226,1.3864028026535632E-4,317.21890342135623,0.21932114731908162
0.055675347587258506,2.4546253761034427E-4,317.69058232496644,0.208796078619121
0.05588992974239166,1.373309794980343E-4,317.21166058551324,0.21948071832408256
0.055945309159678554,2.3716560690436708E-4,317.65178536605055,0.2096676485325235
0.05453089158052196,3.831249048154116E-4,318.3023743855199,0.19486521021670342
0.050553080859143756,6.127718072056586E-4,319.34114971781975,0.1699288302634034
0.05018093729381502,6.075889404199633E-4,319.32889272011045,0.1702355802554942
0.04866382434930394,5.927348829818166E-4,319.3044710293307,0.1708484713661827
0.04981201506276261,6.351279501085196E-4,319.44983646189826,0.16719255284831447
0.04942899000674946,5.709024346677792E-4,319.1954730929605,0.1735605438633042
0.04904637803287049,6.105193764884114E-4,319.3688599866541,0.1692400101605722
0.046353727205053784,9.235187250977259E-4,320.6286666707128,0.13501594416582552
0.04855090484164458,9.389081356553106E-4,320.6122648832204,0.135500019614992
0.04815673375263783,9.95580480243619E-4,320.8077849946048,0.12958073709846196
0.046803254948425604,9.499057937501567E-4,320.7028239550173,0.13280349840574857
0.047713960604661466,9.407333659555663E-4,320.6416121299557,0.1346067239587683
0.047254736891105854,9.37298588819404E-4,320.6471750350963,0.13449693188402348
0.04555570587243978,0.0014710936726835596,322.1033550273747,0.08272993598715671
0.0460144614920997,0.0012882818153276464,321.7036296937526,0.09925815572189213
0.04538116367210059,0.002035901423082968,322.84353148964686,0.042224179565750745
0.04378198493814897,0.0015420242340901333,322.2941793355262,0.07437945162801553
0.04429210418394978,0.0019464322820458007,322.7898016154217,0.04615321917038546
0.04485820121976033,0.0021343168719252558,322.91407972304916,0.036449632352083206
0.04196428240944325,0.0014174087748361859,322.11670712593155,0.08227307467212215
0.04327825906313327,0.0017223023479312535,322.5662612277824,0.059793405002027546
0.042618994900617775,0.001676198833820088,322.5205886281933,0.062238185134714685
0.0416132399674503,0.001992130994587701,322.889790606032,0.03963526052158902
0.04099634808271722,0.002038067338313154,322.93053070048603,0.036384337341416405
0.03967980018645181,0.0020263874004297377,322.95132073103514,0.034949695925295565
0.03898812762961912,0.002246095356336155,323.0492715050964,0.02414788419826625
0.040320648279722086,0.002391713046289744,323.0741366106877,0.020456443262827053
0.037410961221084914,0.003718292758630558,323.19872802029107,9.819793386925174E-4
0.03847989695575617,0.0033012268550240893,323.19669493471787,0.0022126925956260026
0.03365366434507808,0.007668562588315037,323.2031222483458,1.1283203007266733E-4
0.036131344689076944,0.005348863161756404,323.2017701702037,2.1707804184373645E-4
0.03543438357616294,0.01103628395167908,323.20185870756814,1.747041604837275E-4
0.03715128347189929,0.013999742301183104,323.2035400193559,1.073167766821761E-4
0.03827643218489923,0.01636274546101276,323.20542521186525,-1.3214230761392482E-6
0.0400537209858872,0.01703287159925811,323.20382253352886,7.935032683483383E-5
0.059887919475310025,2.238382553269086E-4,317.5606251377996,0.21168443752975732
0.0597892271662795,1.3116602650282126E-4,317.1647938779333,0.2204978608527898
0.060049180327871994,1.315675105142508E-4,317.16526335860317,0.22048557410128825
0.059672983355798896,2.4269682182608246E-4,317.64251727918213,0.20984987558136511
0.05952927400468688,1.3152964215787925E-4,317.16760897817454,0.22043708438962134
0.059401751702615746,2.3645770242684748E-4,317.6182856479955,0.2103955648505403
0.059269320843094386,1.3208641363533362E-4,317.17127719717934,0.22035755416096814
0.059104153724863294,2.2954146130372058E-4,317.591285266843,0.21100380633197238
0.0590093676815019,1.3307040015996E-4,317.1768131273916,0.22023653837018217
0.05879231286173926,2.2017647440713994E-4,317.5537364294814,0.21184680873139936
0.0587494145199094,1.3358034240693224E-4,317.18032077327877,0.22016032934478175
0.05854804937423166,2.371805222144087E-4,317.62870618265407,0.21016862524807464
0.05848946135831685,1.336030798019458E-4,317.1817211822441,0.22013081841562726
0.05696877149176387,2.2567052168041745E-4,317.5925053022939,0.21098869927367112
0.057189695550354316,1.3287447454361448E-4,317.185133589787,0.22006201139450066
0.05727979592767002,2.4101711462793703E-4,317.6564052004505,0.2095542981510106
0.057449648711946744,1.3284814060338587E-4,317.18369753210186,0.22009291392602864
0.05749264425343495,2.3256943202099175E-4,317.6179552963121,0.2104160945322471
0.05770960187353924,1.3303597626672208E-4,317.1831948828217,0.22010263097832045
0.0577454322834534,2.205834739762629E-4,317.56394052634255,0.21162437502035703
0.057969555035131855,1.3322471106636208E-4,317.18269476951616,0.22011241387308828
0.05830748784765871,2.1259006886385415E-4,317.5249297751382,0.21249441744228056
0.05822950819672429,1.3341344586600203E-4,317.18220684997766,0.2201218233861258
0.05801191712035649,2.272630738404804E-4,317.59062543397084,0.21102663587830098
0.054108915541765557,3.788005374116871E-4,318.28970950862134,0.19515310006450956
0.053818135924501645,3.9869278091633124E-4,318.37969219451674,0.19306825035418587
0.051450602099573244,3.551367631527074E-4,318.22590821291755,0.19663345764652174
0.05174329083824818,3.3699502358153113E-4,318.14105469218424,0.19858148375293874
0.05197906688030906,3.111142736737443E-4,318.02261600570864,0.20128922480120942
0.05248711283291232,3.277999440380386E-4,318.0899716880037,0.19974882997336377
0.05221150252430813,3.8585555336725534E-4,318.34918694831737,0.19377662072512508
0.052706616010237024,3.8342810178208976E-4,318.331059555381,0.19420084057246376
0.052956399962537294,3.7115153912870393E-4,318.2737136383002,0.19552546866460196
0.05319133183144303,4.2502158841418184E-4,318.502692471377,0.19019988168000593
0.05349800348389525,4.2802178576896644E-4,318.5103309472983,0.19001821856285017
0.05089029084322851,5.82268559940868E-4,319.2092894650639,0.17322656364224862
0.05123728219114208,5.518978626228964E-4,319.07745482864385,0.1764962457353311
0.05433545225418852,5.375573248160814E-4,318.9524555409178,0.17948656278487252
0.05693696004325285,3.2795283243081157E-4,318.0336501415419,0.2010155600131192
0.05616581132625284,3.347895786130996E-4,318.07240159632784,0.20013698789885165
0.056673528254990425,3.8219388011776357E-4,318.26719452727554,0.19565500341889844
0.05637869108258331,3.803426861887017E-4,318.2638317785813,0.19574344180435113
0.05480827879008813,4.1544353616576965E-4,318.43575123970123,0.1917607215651015
0.05511362131806504,4.1365194183198595E-4,318.42300059517606,0.1920487492782567
0.055350755628416716,3.7263546862500345E-4,318.24525371536197,0.1961733935103896
0.055599549115722596,3.9677532676659364E-4,318.3444337210312,0.19388090736491462
0.055900939578025666,3.967236511492709E-4,318.3395074168773,0.19398584328231572
0.05465341952215777,6.108882184836539E-4,319.240704330185,0.17243016146974025
0.05072860948756954,9.001552555017824E-4,320.4116305427211,0.1413267439847946
0.05038370713143217,9.76905062325504E-4,320.67641003673594,0.1335418850444792
0.050040348133778945,9.336133135796547E-4,320.5439826390947,0.13745715636397815
0.04894427191389927,9.480461338861484E-4,320.62565529721724,0.13504932162469493
0.04965528928970833,9.777079652492316E-4,320.70045009144684,0.13280640896598808
0.0492841479755959,8.676961033626301E-4,320.3420696500272,0.14332023015502166
0.048812339325247166,0.0013396622731761936,321.73764164367543,0.09794829412781732
0.04650137001623536,0.0014773067932308025,322.0868378687497,0.08344526423188188
0.04847261100102967,0.0014329115473519624,321.9401352603068,0.0897324840993483
0.04791162730832743,0.0014935306698438053,322.07446631812576,0.08394781401715094
0.047042341034547124,0.0014933392324226933,322.1012617004407,0.08277799048064548
0.047478192546996076,0.0013720069573914995,321.84689767702383,0.09368945778440518
0.04599318177365203,0.0020438816046628445,322.84355984546363,0.042306791195782165
0.04513705882873641,0.0026576328196998345,323.1261569518368,0.01600687195208586
0.04562758418622944,0.0026904803537291634,323.129468581592,0.015512193798033782
0.04380720280856021,0.0025032419071602313,323.0862067967366,0.019758470135602186
0.044564979197714794,0.0028335470060767585,323.1476606396481,0.011335749838665305
0.042254520966903485,0.0023200901854715946,323.04426977032887,0.02474357124455452
0.04305832491453573,0.0025691684141971125,323.1001070721214,0.017133758077840535
0.041555312647652776,0.002884808238180885,323.17752221347456,0.008033955120806286
