x,y,T
0.4525390428619158,0.017910837906584823,316.5369920947689
0.45385514018691575,0.02,316.5381859474289
0.4551292508823644,0.017916315464746282,316.53709613440674
0.45644859813084104,0.02,316.5388482625753
0.4577262175527857,0.01792219019811273,316.5373521070597
0.45904205607476617,0.02,316.5388300784034
0.460322313266846,0.01792736101403493,316.53745916644044
0.46163551401869135,0.02,316.53814567732223
0.46291657497694655,0.017931843322046125,316.53737463171313
0.46422897196261664,0.02,316.5378308037479
0.4655091803339788,0.017935686717888394,316.5370200876293
0.466822429906542,0.02,316.5384286084983
0.4681017801314857,0.017938289866037332,316.53687553176854
0.4694158878504672,0.02,316.53877915419827
0.4706967982992471,0.017939120507398727,316.53707672953686
0.4720093457943926,0.02,316.5381722035511
0.4732951742593277,0.017939165249534348,316.53698967502373
0.4746028037383177,0.02,316.5375386468499
0.4758948716619365,0.0179397630906876,316.53662416876165
0.4771962616822431,0.02,316.53771321294835
0.4784927174879508,0.017937284634090993,316.5364730752042
0.4797897196261683,0.02,316.5383704628542
0.4810894276932669,0.017933751797579885,316.536709453716
0.48238317757009347,0.02,316.53867686744184
0.4836858190327844,0.017931335603829514,316.5370157426851
0.4849766355140187,0.02,316.538525729338
0.48628093289494534,0.017931639617828413,316.53700257212273
0.4875700934579438,0.02,316.5383780304108
0.488875411020631,0.01793678555434171,316.53680060480156
0.490163551401869,0.02,316.5383465884162
0.4914674814856494,0.01794580647162324,316.53668824051033
0.4927570093457943,0.02,316.5382870575944
0.4940563167187661,0.017953365194532497,316.536622557214
0.4953504672897197,0.02,316.5382255574209
0.4966446425107889,0.017955620786584088,316.5364740470748
0.4979439252336448,0.02,316.5381951657441
0.4992324103229063,0.017950514157520008,316.536262306124
0.5005373831775699,0.019999999999999997,316.5380158753888
0.5018286732492395,0.017947550181504048,316.53610094187724
0.5031308411214951,0.02,316.53768699799787
0.5044164426910894,0.017934177196471803,316.53582302750806
0.5057242990654205,0.02,316.53756649554117
0.5070132187331766,0.017932878819401143,316.5353804503598
0.5083177570093457,0.02,316.5374651700671
0.5096143129926717,0.017935590507100887,316.5351342753714
0.510911214953271,0.019999999999999997,316.53691700482693
0.5122149052450521,0.01793669536148832,316.5350436073274
0.5135046728971963,0.019999999999999997,316.53657800226426
0.514812023397622,0.01793640380841226,316.5348128816834
0.5160981308411214,0.02,316.53712705253423
0.5173996910826997,0.017934816706049996,316.5348944725467
0.5186915887850467,0.02,316.53788342076297
0.5199993417102959,0.017937399158767516,316.535371385492
0.521285046728972,0.02,316.5382183637382
0.5225880280474154,0.017938308397526224,316.5355847220605
0.5238785046728972,0.02,316.5381033390657
0.5251860020999278,0.01793571988551924,316.5356727616017
0.5264719626168224,0.02,316.53778192813724
0.5277778045146874,0.017930791766394897,316.53547905424745
0.5290654205607477,0.02,316.53805977539224
0.530356002342583,0.017922021309534845,316.534192747591
0.5316588785046729,0.02,316.53767962811304
0.5329529155803893,0.017923476743137264,316.53310818367555
0.5342523364485982,0.02,316.53414899187834
0.5355382667820688,0.017918688488408777,316.5328763106034
0.5368457943925233,0.02,316.531495153983
0.5381290110107281,0.01791791618359969,316.5308481802297
0.5394392523364486,0.02,316.534519844501
0.5407186790682795,0.017916028970422798,316.52914675464393
0.5420327102803739,0.02,316.5361393102556
0.5433071842137005,0.017912093140885148,316.5318605802332
0.544626168224299,0.02,316.5327952738625
0.5458715646036348,0.017943609518974803,316.53198810295913
0.5472196261682244,0.02,316.53351991692875
0.5484616583153832,0.017959693942991878,316.5280623004142
0.5498130841121496,0.02,316.53450472468404
0.5510572250351735,0.01771687334978699,316.52985675691133
0.5524065420560749,0.02,316.5299580611361
0.5533135570033163,0.01825953458620954,316.52644010308614
0.555,0.02,316.53775393442675
0.555,0.017473550770224174,316.5319813761418
0.5531040179253327,0.016107248811036527,316.50825123849967
0.5549999999999999,0.014947101540448347,316.49501263521313
0.5529518903678865,0.013666520990968378,316.44408689122383
0.555,0.012122826884363027,316.33437386309373
0.5529268559822378,0.01089912122454539,316.16875428698626
0.555,0.009026140896834603,315.6923746867246
0.5530313171936034,0.0075867722086673355,315.0513741635826
0.555,0.005742619648350564,313.72129183274717
0.555,0.003573770982580975,311.3036268032531
0.5531638852001507,0.004550387716794675,312.5221609366491
0.555,0.0019713877930614123,308.9388998032334
0.5532095658563068,0.0027148944534310005,310.0993259342268
0.555,0.0011379547078698593,307.5555844958799
0.553772642658366,0.001409200695667444,308.01879026916475
0.553931786676074,8.593488513211198E-4,307.0781033099545
0.5550000000000002,5.739275045365358E-4,306.577357451863
0.0016930431460892923,9.551808364143405E-4,316.5035689319173
0.0013405797101449953,5.472826155876508E-4,316.2835907125234
0.0026811594202897438,5.699830568315386E-4,315.4990020601689
0.0029045428882326077,9.432650106855198E-4,316.43714937432054
0.004021739130434801,5.94332721693569E-4,314.8201103943987
0.002800774442087002,0.0013734127847221474,316.5367575995486
0.004228892009781591,9.852265877323193E-4,316.2747381112374
0.005362318840579673,6.160582190469248E-4,314.3039007800622
0.00395567634222658,0.0014310850295127771,316.5263131102685
0.005541824242458199,0.0010361148708759016,316.10676058729706
0.006702898550724545,6.345315870160458E-4,313.893024774548
0.0030383951362398776,0.0021198680962748622,316.53641272488204
0.00694680672608934,0.0010077851797617057,315.74679551550184
0.008043478260869602,6.500805545476693E-4,313.55442305432564
0.0052939085264152854,0.0016917436995028208,316.5198800135247
0.004446364801524797,0.0022568721151276527,316.5350208625653
0.006739007701196616,0.0016101314090508074,316.4949956158453
0.008234761808574464,0.0011176428366865315,315.7830826983402
0.009384057971014536,6.619679763303833E-4,313.25393581852205
0.0038841654378977105,0.0035821485719688866,316.5380882364008
0.009596015605818659,0.0011312412089076818,315.5828140876775
0.01072463768115947,6.704060727420386E-4,312.97995137209756
0.007937492135125424,0.0017345648283786151,316.48113463334715
0.00595962143741808,0.0027203335015908593,316.53635789455603
0.007483836138011545,0.0022869216575215827,316.5389412241811
0.009284137331902689,0.0017640779307972739,316.45528258500053
0.0040257457749434825,0.006222518187973501,316.5378894631929
0.004128118205062492,0.009536835455660886,316.5372929946653
0.0041503442885281305,0.012164972283582947,316.53809687745894
0.004016270858186054,0.014184212899397208,316.53808956542576
0.005087235743210894,0.016022970931678544,316.5380604163945
0.005988819825736101,0.004803364976285222,316.5374243321232
0.010920658468137586,0.00114863185543231,315.4073363182256
0.012065217391304402,6.764406562769093E-4,312.7308527793514
0.012237646352921478,0.0011904028236805959,315.3249051775694
0.013405797101449212,6.803037351238495E-4,312.49961167554676
0.0106683383283064,0.0018124007127252161,316.4248107894269
0.008896028607773965,0.00265619933767402,316.53449782603053
0.007741595055243168,0.0036337938098275823,316.5381145193815
0.010028726855018922,0.0026836581258194983,316.5351871630341
0.006180349047143748,0.00753858144959145,316.53733762163034
0.0062371348499467676,0.010993673946767306,316.5381526677266
0.006338477695806009,0.013566156101493056,316.5378902822003
0.007715610586682683,0.015833040663216082,316.53802825521035
0.013820567490730405,0.0011692466723307164,315.0134344382572
0.014746376811594146,6.828204508229676E-4,312.2862810977548
0.008062551448659772,0.0060679259271625334,316.53774962389747
0.012052258922862326,0.0018819020652115596,316.40215350002046
0.013308487947504851,0.0019699996016382935,316.3904280200799
0.011328400273588335,0.00290959012269765,316.52850069299325
0.009966729733523215,0.004276022525203331,316.53663853279176
0.015213888879819852,0.0012380320128263214,315.0413528000301
0.01608695652173908,6.848812302736793E-4,312.09164934065365
0.01627338690264827,0.001217236387501122,314.82901567721916
0.01742753623188389,6.859771531815496E-4,311.9107985841394
0.00849401580839809,0.0091216959111744,316.5371814820332
0.008113880136748674,0.01182639842538563,316.5377660580467
0.009083102540199632,0.01369619750349948,316.5381602129976
0.010335897747414976,0.01581041758986572,316.53796513583137
0.014662033298625185,0.00200344902826508,316.3634628114915
0.010034228937505916,0.006980730740935396,316.53671384901736
0.010444180411234502,0.009010142050124632,316.53771574764147
0.01286752118429995,0.0029703702476537347,316.52884776214904
0.014091102693081684,0.002789418023309466,316.5343762166065
0.012184891699306187,0.004425250114640708,316.53802417359026
0.011561404727103075,0.005951569605793079,316.53756378507285
0.017592158873689617,0.0011722788228276813,314.48019321725627
0.018768115942028825,6.860952474552562E-4,311.74107634307575
0.01596730187017749,0.0020025643121675935,316.31554604066247
0.017401450260954354,0.001768163158505671,316.0222088048818
0.010385785827547263,0.011434418838253855,316.5380187596166
0.011608963246998187,0.013706753402782552,316.53786889138286
0.012941985736005877,0.0158096346968864,316.53790895015976
0.018954158576116743,0.0012010527296472317,314.42097679735974
0.02010869565217388,6.855880878601244E-4,311.5816922878001
0.020545721837102158,0.001243744551453595,314.39653560577466
0.021449275362318693,6.840635688299223E-4,311.4277197671058
0.015382942320211822,0.002988289009973934,316.52573114091024
0.01201152518550079,0.008056289222622066,316.53710149798303
0.01194207067387825,0.010061942493033767,316.53796528863415
0.014215319117841916,0.0041468360091341736,316.53412306693764
0.013169975159480637,0.006297112177362277,316.53673666874005
0.01881900461444018,0.0017905567487538445,315.9403027661911
0.01688420516733891,0.002972989257863944,316.519875456481
0.01814034895010514,0.002708509709425965,316.5082075622532
0.01287518005731752,0.011666017571733541,316.537595987133
0.01417629070302984,0.013729165130084878,316.5372100333115
0.015516823619447387,0.015799457440318763,316.5374185415565
0.02161410148068945,0.0012072422542109106,314.1363420967951
0.022789855072463623,6.821123586555931E-4,311.28319510543537
0.020083987376377673,0.0018494837507750496,315.93407839499247
0.021321784599258223,0.001950213994590278,315.98396043160477
0.016203515154953725,0.004457595500606552,316.53433532120494
0.013921363954832507,0.009147602376802799,316.53712681881854
0.015100679820684932,0.006355900185890273,316.53748614126795
0.01942644371379697,0.0028987465775065294,316.5026421366584
0.01820844436775504,0.004279613988540537,316.53698109900415
0.022937642826351856,0.0011912355079524437,313.92345308720456
0.024130434782608557,6.803448936381683E-4,311.15033619381444
0.024296564249318947,0.0011817165738127965,313.74396270550466
0.025471014492753616,6.776382277413505E-4,311.0204126874457
0.015399327638744674,0.011577878842661149,316.53728693076033
0.016767909616364353,0.013675436046429791,316.5370584008556
0.018123193605549672,0.015783866354502317,316.5364666628356
0.0226917256212973,0.0018555616630053582,315.7791750895464
0.020811171953211548,0.002944815214184533,316.50067451140507
0.022085123959258907,0.002790008420002933,316.4774451387558
0.01738417978042357,0.006462023451454103,316.53680390191045
0.016474829247151445,0.009344583402408504,316.5375794848176
0.020185826099608718,0.00440946885570076,316.53455624403733
0.01923459170805824,0.0060479645672259046,316.5361426235101
0.025702871899857118,0.0011760692466099678,313.5833104441406
0.026811594202898487,6.729112156875286E-4,310.8863144837972
0.024012647138553177,0.0018980551081955275,315.75528588537526
