r,z,T (K)
0.03099944015,-0.004220937596,295.5901041
0.02843781634,-0.005485208405,295.5255926
0.0267382014,-0.005528400195,295.7021842
0.01825077748,-0.004305340034,297.2703652
0.01957649513,-0.005112130897,297.3970229
0.02575724391,-0.004177827909,296.1213593
0.02414699054,-0.004092448571,296.3819684
0.02095306528,-0.004092712112,297.5280922
0.02256915479,-0.004348556442,296.6696372
0.035485142,-0.002393440226,295.8350148
0.03254458337,-0.002612027026,295.9275538
0.03158580309,-0.003064518585,295.8558148
0.03453685996,-0.001736026293,296.1357552
0.03332855385,-0.001883982522,296.1402683
0.02930058028,-0.003725694864,295.858459
0.0304879294,-0.002869482102,295.9963828
0.02753559685,-0.003753376588,296.0190489
0.02829069411,-0.002704317341,296.2328027
0.01807848953,-0.002823678571,297.0783321
0.01939641069,-0.003112746402,297.2563971
0.02612629128,-0.002908229497,296.4174087
0.02503800934,-0.003101930745,296.5580588
0.02063031441,-0.002727021095,297.4951588
0.02403425754,-0.00273067688,297.0505087
0.02310602517,-0.003141922322,297.1756484
0.02188212945,-0.002892569325,297.9873775
0.03584869343,-0.001439494731,296.2123908
0.0347136631,-0.001136414286,296.390159
0.03237182464,-0.001739489444,296.2426522
0.03142803046,-0.002109297232,296.1683516
0.03379112649,-0.00117295605,296.4027067
0.0327802011,-0.001161961817,296.4443011
0.03037214526,-0.001954564337,296.2885966
0.02931294698,-0.002302256154,296.256812
0.02724282631,-0.002280134845,296.485284
0.02826272179,-0.002005022606,296.4585764
0.01796257894,-0.001733457847,296.8945079
0.0188671088,-0.002168651885,296.9357302
